# http://svo2.cab.inta-csic.es/svo/theory/fps3/index.php?id=Generic/Johnson.U&&mode=browse&gname=Generic&gname2=Johnson#filter
# energy counter, so use - in flux_ave, lambda_eff=3571, lambda_cen=3520
3000.0 0.0000000000
3100.0 0.1000000000
3200.0 0.6100000000
3300.0 0.8400000000
3400.0 0.9300000000
3500.0 0.9700000000
3600.0 1.0000000000
3700.0 0.9700000000
3800.0 0.7300000000
3900.0 0.3600000000
4000.0 0.0500000000
4100.0 0.0100000000
4200.0 0.0000000000
